checking_hour,hour,minute,day_of_week,room,status
6,13,15,Friday,306,Available
6,13,0,Friday,306,Available
6,12,45,Friday,306,Available
6,12,30,Friday,306,Unavailable
6,12,15,Friday,306,Unavailable
6,12,0,Friday,306,Unavailable
6,11,45,Friday,306,Unavailable
6,11,30,Friday,306,Unavailable
6,11,15,Friday,306,Unavailable
6,11,0,Friday,306,Unavailable
6,10,45,Friday,306,Unavailable
6,10,30,Friday,306,Unavailable
6,14,45,Friday,305,Available
6,14,30,Friday,305,Available
6,14,15,Friday,305,Available
6,14,0,Friday,305,Unavailable
6,6,0,Friday,305,Available
6,17,45,Friday,258,Available
6,17,30,Friday,258,Available
6,17,15,Friday,258,Available
6,17,0,Friday,258,Available
6,16,45,Friday,258,Unavailable
6,16,30,Friday,258,Unavailable
6,16,15,Friday,258,Unavailable
6,16,0,Friday,258,Unavailable
6,15,45,Friday,258,Unavailable
6,15,30,Friday,258,Unavailable
6,15,15,Friday,258,Unavailable
6,15,0,Friday,258,Unavailable
6,14,45,Friday,258,Unavailable
6,14,30,Friday,258,Unavailable
6,14,15,Friday,258,Unavailable
6,14,0,Friday,258,Unavailable
6,13,45,Friday,258,Unavailable
6,13,30,Friday,258,Unavailable
6,13,15,Friday,258,Unavailable
6,13,0,Friday,258,Unavailable
6,12,45,Friday,258,Unavailable
6,12,30,Friday,258,Available
6,12,15,Friday,258,Available
6,12,0,Friday,258,Available
6,11,45,Friday,258,Available
6,11,30,Friday,258,Available
6,6,15,Friday,305,Available
6,17,15,Friday,306,Unavailable
6,6,30,Friday,305,Available
6,7,0,Friday,305,Available
6,13,45,Friday,305,Unavailable
6,13,30,Friday,305,Unavailable
6,13,15,Friday,305,Unavailable
6,13,0,Friday,305,Unavailable
6,12,45,Friday,305,Unavailable
6,12,30,Friday,305,Unavailable
6,12,15,Friday,305,Unavailable
6,12,0,Friday,305,Unavailable
6,11,45,Friday,305,Unavailable
6,11,30,Friday,305,Available
6,11,15,Friday,305,Available
6,11,0,Friday,305,Available
6,10,45,Friday,305,Available
6,10,30,Friday,305,Available
6,10,15,Friday,305,Available
6,10,0,Friday,305,Available
6,9,45,Friday,305,Available
6,9,30,Friday,305,Available
6,9,15,Friday,305,Available
6,9,0,Friday,305,Available
6,8,45,Friday,305,Available
6,8,30,Friday,305,Available
6,8,15,Friday,305,Available
6,8,0,Friday,305,Available
6,7,45,Friday,305,Available
6,7,30,Friday,305,Available
6,7,15,Friday,305,Available
6,6,45,Friday,305,Available
6,17,30,Friday,306,Unavailable
6,17,45,Friday,306,Unavailable
6,6,0,Friday,356,Unavailable
6,16,30,Friday,357,Available
6,16,15,Friday,357,Available
6,16,0,Friday,357,Available
6,15,45,Friday,357,Available
6,15,30,Friday,357,Available
6,15,15,Friday,357,Unavailable
6,15,0,Friday,357,Unavailable
6,14,45,Friday,357,Unavailable
6,14,30,Friday,357,Unavailable
6,14,15,Friday,357,Unavailable
6,14,0,Friday,357,Unavailable
6,13,45,Friday,357,Unavailable
6,13,30,Friday,357,Unavailable
6,13,15,Friday,357,Unavailable
6,13,0,Friday,357,Unavailable
6,12,45,Friday,357,Unavailable
6,12,30,Friday,357,Unavailable
6,12,15,Friday,357,Unavailable
6,12,0,Friday,357,Unavailable
6,11,45,Friday,357,Unavailable
6,11,30,Friday,357,Unavailable
6,11,15,Friday,357,Unavailable
6,11,0,Friday,357,Unavailable
6,10,45,Friday,357,Unavailable
6,10,30,Friday,357,Unavailable
6,10,15,Friday,357,Unavailable
6,10,0,Friday,357,Unavailable
6,16,45,Friday,357,Available
6,9,45,Friday,357,Unavailable
6,17,0,Friday,357,Available
6,17,30,Friday,357,Available
6,12,0,Friday,358,Unavailable
12,15,0,Friday,520D,Unavailable
6,11,45,Friday,358,Unavailable
6,11,30,Friday,358,Unavailable
6,11,15,Friday,358,Unavailable
6,11,0,Friday,358,Unavailable
6,10,45,Friday,358,Unavailable
6,10,30,Friday,358,Unavailable
6,10,15,Friday,358,Unavailable
6,10,0,Friday,358,Available
6,9,45,Friday,358,Available
6,9,30,Friday,358,Available
6,9,15,Friday,358,Available
6,9,0,Friday,358,Available
6,8,45,Friday,358,Available
6,8,30,Friday,358,Available
6,8,15,Friday,358,Available
6,8,0,Friday,358,Available
6,7,45,Friday,358,Available
6,7,30,Friday,358,Available
6,7,15,Friday,358,Available
6,7,0,Friday,358,Available
6,6,45,Friday,358,Available
6,6,30,Friday,358,Available
6,6,15,Friday,358,Available
6,6,0,Friday,358,Available
6,17,45,Friday,357,Available
6,17,15,Friday,357,Available
6,11,15,Friday,258,Available
6,9,30,Friday,357,Unavailable
6,9,0,Friday,357,Unavailable
6,13,0,Friday,356,Available
6,12,45,Friday,356,Available
6,12,30,Friday,356,Available
6,12,15,Friday,356,Available
6,12,0,Friday,356,Unavailable
6,11,45,Friday,356,Unavailable
6,11,30,Friday,356,Unavailable
6,11,15,Friday,356,Unavailable
6,11,0,Friday,356,Unavailable
6,10,45,Friday,356,Unavailable
6,10,30,Friday,356,Unavailable
6,10,15,Friday,356,Unavailable
6,10,0,Friday,356,Unavailable
6,9,45,Friday,356,Unavailable
6,9,30,Friday,356,Available
6,9,15,Friday,356,Available
6,9,0,Friday,356,Available
6,8,45,Friday,356,Available
6,8,30,Friday,356,Available
6,8,15,Friday,356,Unavailable
6,8,0,Friday,356,Unavailable
6,7,45,Friday,356,Unavailable
6,7,30,Friday,356,Unavailable
6,7,0,Friday,356,Unavailable
6,6,45,Friday,356,Unavailable
6,6,30,Friday,356,Unavailable
6,6,15,Friday,356,Unavailable
6,13,15,Friday,356,Unavailable
6,9,15,Friday,357,Unavailable
6,13,30,Friday,356,Unavailable
6,14,0,Friday,356,Unavailable
6,8,45,Friday,357,Unavailable
6,8,30,Friday,357,Available
6,8,15,Friday,357,Available
6,8,0,Friday,357,Available
6,7,45,Friday,357,Available
6,7,30,Friday,357,Available
6,7,15,Friday,357,Available
6,7,0,Friday,357,Available
6,6,45,Friday,357,Available
6,6,30,Friday,357,Available
6,6,15,Friday,357,Available
6,6,0,Friday,357,Available
6,17,45,Friday,356,Available
6,17,30,Friday,356,Available
6,17,15,Friday,356,Available
6,17,0,Friday,356,Available
6,16,45,Friday,356,Available
6,16,30,Friday,356,Unavailable
6,16,15,Friday,356,Unavailable
6,16,0,Friday,356,Unavailable
6,15,45,Friday,356,Unavailable
6,15,30,Friday,356,Unavailable
6,15,15,Friday,356,Unavailable
6,15,0,Friday,356,Unavailable
6,14,45,Friday,356,Unavailable
6,14,30,Friday,356,Unavailable
6,14,15,Friday,356,Unavailable
6,13,45,Friday,356,Unavailable
6,11,0,Friday,258,Available
6,7,15,Friday,356,Unavailable
6,10,30,Friday,258,Available
16,17,30,Friday,438,Unavailable
16,17,15,Friday,438,Unavailable
16,17,0,Friday,438,Unavailable
16,16,45,Friday,438,Unavailable
16,16,30,Friday,438,Unavailable
16,16,15,Friday,438,Unavailable
16,16,0,Friday,438,Unavailable
16,17,45,Friday,437,Available
16,17,30,Friday,437,Available
16,17,15,Friday,437,Unavailable
16,17,0,Friday,437,Unavailable
16,16,45,Friday,437,Unavailable
16,16,30,Friday,437,Unavailable
16,16,15,Friday,437,Unavailable
16,16,0,Friday,437,Unavailable
16,17,45,Friday,436,Unavailable
16,17,30,Friday,436,Unavailable
16,17,15,Friday,436,Unavailable
16,17,0,Friday,436,Unavailable
16,16,45,Friday,436,Unavailable
16,16,30,Friday,436,Unavailable
16,16,15,Friday,436,Unavailable
16,16,0,Friday,436,Unavailable
16,17,45,Friday,358,Available
16,17,30,Friday,358,Available
16,17,15,Friday,358,Available
16,17,0,Friday,358,Available
16,17,45,Friday,438,Unavailable
16,16,45,Friday,358,Unavailable
16,16,0,Friday,440,Unavailable
16,16,30,Friday,440,Unavailable
16,17,15,Friday,514A,Unavailable
16,17,0,Friday,514A,Unavailable
16,16,45,Friday,514A,Unavailable
16,16,30,Friday,514A,Unavailable
16,16,15,Friday,514A,Unavailable
16,16,0,Friday,514A,Unavailable
16,17,45,Friday,442,Unavailable
16,17,30,Friday,442,Unavailable
16,17,15,Friday,442,Unavailable
16,17,0,Friday,442,Unavailable
16,16,45,Friday,442,Unavailable
16,16,30,Friday,442,Unavailable
16,16,15,Friday,442,Unavailable
16,16,0,Friday,442,Unavailable
16,17,45,Friday,441,Unavailable
16,17,30,Friday,441,Unavailable
16,17,15,Friday,441,Unavailable
16,17,0,Friday,441,Unavailable
16,16,45,Friday,441,Unavailable
16,16,30,Friday,441,Unavailable
16,16,15,Friday,441,Unavailable
16,16,0,Friday,441,Unavailable
16,17,45,Friday,440,Unavailable
16,17,30,Friday,440,Unavailable
16,17,15,Friday,440,Unavailable
16,17,0,Friday,440,Unavailable
16,16,45,Friday,440,Unavailable
16,16,15,Friday,440,Unavailable
16,17,30,Friday,514A,Unavailable
16,16,30,Friday,358,Unavailable
16,17,45,Friday,357,Unavailable
16,17,45,Friday,258,Available
16,17,30,Friday,258,Available
16,17,15,Friday,258,Available
16,17,0,Friday,258,Available
16,16,45,Friday,258,Unavailable
16,16,30,Friday,258,Unavailable
16,16,15,Friday,258,Unavailable
16,16,0,Friday,258,Unavailable
16,17,45,Friday,257,Unavailable
16,17,30,Friday,257,Unavailable
16,17,15,Friday,257,Unavailable
16,17,0,Friday,257,Unavailable
16,16,45,Friday,257,Unavailable
16,16,30,Friday,257,Unavailable
16,16,15,Friday,257,Unavailable
16,16,0,Friday,257,Unavailable
12,17,45,Friday,520D,Unavailable
12,17,30,Friday,520D,Unavailable
12,17,15,Friday,520D,Unavailable
12,17,0,Friday,520D,Unavailable
12,16,45,Friday,520D,Unavailable
12,16,30,Friday,520D,Unavailable
12,16,15,Friday,520D,Unavailable
12,16,0,Friday,520D,Unavailable
6,10,45,Friday,258,Available
12,15,45,Friday,520D,Unavailable
12,15,30,Friday,520D,Unavailable
16,16,0,Friday,305,Unavailable
16,16,0,Friday,358,Unavailable
16,16,15,Friday,305,Unavailable
16,16,45,Friday,305,Unavailable
16,17,30,Friday,357,Unavailable
16,17,15,Friday,357,Unavailable
16,17,0,Friday,357,Unavailable
16,16,45,Friday,357,Unavailable
16,16,30,Friday,357,Unavailable
16,16,15,Friday,357,Unavailable
16,16,0,Friday,357,Unavailable
16,17,45,Friday,356,Available
16,17,30,Friday,356,Available
16,17,15,Friday,356,Available
16,17,0,Friday,356,Available
16,16,45,Friday,356,Available
16,16,30,Friday,356,Unavailable
16,16,15,Friday,356,Unavailable
16,16,0,Friday,356,Unavailable
16,17,45,Friday,306,Unavailable
16,17,30,Friday,306,Unavailable
16,17,15,Friday,306,Unavailable
16,17,0,Friday,306,Unavailable
16,16,45,Friday,306,Unavailable
16,16,30,Friday,306,Unavailable
16,16,15,Friday,306,Unavailable
16,16,0,Friday,306,Unavailable
16,17,45,Friday,305,Available
16,17,30,Friday,305,Available
16,17,15,Friday,305,Unavailable
16,17,0,Friday,305,Unavailable
16,16,30,Friday,305,Unavailable
16,17,45,Friday,514A,Unavailable
16,16,15,Friday,358,Unavailable
16,16,15,Friday,514B,Unavailable
6,14,30,Friday,257,Available
6,14,15,Friday,257,Available
6,14,0,Friday,257,Available
6,13,45,Friday,257,Available
6,13,30,Friday,257,Unavailable
6,13,15,Friday,257,Unavailable
6,13,0,Friday,257,Unavailable
6,12,45,Friday,257,Unavailable
6,12,30,Friday,257,Unavailable
6,12,15,Friday,257,Unavailable
6,12,0,Friday,257,Unavailable
6,11,45,Friday,257,Unavailable
6,11,30,Friday,257,Unavailable
6,11,15,Friday,257,Unavailable
6,11,0,Friday,257,Unavailable
6,10,45,Friday,257,Unavailable
6,10,30,Friday,257,Available
6,10,15,Friday,257,Available
6,10,0,Friday,257,Available
6,9,45,Friday,257,Available
6,9,30,Friday,257,Available
6,9,15,Friday,257,Available
6,9,0,Friday,257,Available
6,8,45,Friday,257,Available
6,8,15,Friday,257,Available
6,8,0,Friday,257,Available
6,7,45,Friday,257,Available
6,15,0,Friday,257,Unavailable
6,7,30,Friday,257,Available
6,15,15,Friday,257,Unavailable
6,15,45,Friday,257,Unavailable
6,10,15,Friday,258,Available
6,10,0,Friday,258,Available
6,9,45,Friday,258,Available
16,16,0,Friday,514B,Unavailable
6,9,30,Friday,258,Available
6,9,15,Friday,258,Available
6,9,0,Friday,258,Available
6,8,45,Friday,258,Available
6,8,30,Friday,258,Available
6,8,15,Friday,258,Available
6,8,0,Friday,258,Available
6,7,45,Friday,258,Available
6,7,30,Friday,258,Available
6,7,15,Friday,258,Available
6,7,0,Friday,258,Available
6,6,45,Friday,258,Available
6,6,30,Friday,258,Available
6,6,15,Friday,258,Available
6,6,0,Friday,258,Available
6,17,45,Friday,257,Unavailable
6,17,30,Friday,257,Unavailable
6,17,15,Friday,257,Unavailable
6,17,0,Friday,257,Unavailable
6,16,45,Friday,257,Unavailable
6,16,30,Friday,257,Unavailable
6,16,15,Friday,257,Unavailable
6,16,0,Friday,257,Unavailable
6,15,30,Friday,257,Unavailable
6,7,15,Friday,257,Available
6,14,45,Friday,257,Unavailable
16,16,15,Friday,514D,Unavailable
16,17,15,Friday,520A,Unavailable
16,17,0,Friday,520A,Unavailable
16,16,45,Friday,520A,Unavailable
16,16,15,Friday,520A,Unavailable
16,16,0,Friday,520A,Unavailable
16,17,45,Friday,514D,Unavailable
16,17,30,Friday,514D,Unavailable
16,17,15,Friday,514D,Unavailable
16,17,0,Friday,514D,Unavailable
16,16,45,Friday,514D,Unavailable
16,16,30,Friday,514D,Unavailable
16,16,0,Friday,514D,Unavailable
16,17,45,Friday,514C,Available
16,17,30,Friday,514C,Unavailable
16,17,15,Friday,514C,Unavailable
16,17,0,Friday,514C,Unavailable
16,16,45,Friday,514C,Unavailable
16,16,30,Friday,514C,Unavailable
16,16,15,Friday,514C,Unavailable
16,16,0,Friday,514C,Unavailable
16,17,45,Friday,514B,Unavailable
16,17,30,Friday,514B,Unavailable
6,7,0,Friday,257,Available
16,17,15,Friday,514B,Unavailable
16,16,30,Friday,514B,Unavailable
16,17,0,Friday,514B,Unavailable
16,16,45,Friday,514B,Unavailable
16,17,30,Friday,520A,Unavailable
16,17,45,Friday,520A,Unavailable
16,16,30,Friday,520A,Unavailable
16,16,0,Friday,520B,Unavailable
6,6,45,Friday,257,Available
6,6,30,Friday,257,Available
6,6,15,Friday,257,Available
6,6,0,Friday,257,Available
16,17,45,Friday,520D,Unavailable
16,17,30,Friday,520D,Unavailable
16,17,15,Friday,520D,Unavailable
16,17,0,Friday,520D,Unavailable
16,16,45,Friday,520D,Unavailable
16,16,30,Friday,520D,Unavailable
16,16,0,Friday,520D,Unavailable
16,17,45,Friday,520C,Unavailable
16,17,30,Friday,520C,Unavailable
16,17,15,Friday,520C,Unavailable
16,16,15,Friday,520D,Unavailable
16,17,30,Friday,520B,Available
16,17,0,Friday,520B,Unavailable
16,17,0,Friday,520C,Unavailable
16,16,30,Friday,520B,Unavailable
16,17,15,Friday,520B,Available
16,17,45,Friday,520B,Available
16,16,45,Friday,520B,Unavailable
16,16,15,Friday,520C,Unavailable
16,16,15,Friday,520B,Unavailable
16,16,30,Friday,520C,Unavailable
16,16,45,Friday,520C,Unavailable
16,16,0,Friday,520C,Unavailable
6,10,30,Saturday,440,Available
6,11,0,Saturday,440,Available
6,11,15,Saturday,440,Available
6,10,45,Saturday,440,Available
6,17,15,Saturday,438,Available
6,10,0,Saturday,440,Available
6,10,15,Saturday,440,Available
6,17,45,Saturday,438,Available
6,17,30,Saturday,438,Available
6,16,45,Saturday,438,Available
6,17,0,Saturday,438,Available
6,11,30,Saturday,440,Available
6,11,45,Saturday,440,Available
6,16,30,Saturday,437,Available
6,12,15,Saturday,440,Available
6,12,30,Saturday,440,Available
6,12,45,Saturday,440,Available
6,13,0,Saturday,440,Available
6,13,15,Saturday,440,Available
6,13,30,Saturday,440,Available
6,13,45,Saturday,440,Available
6,14,0,Saturday,440,Available
6,14,15,Saturday,440,Available
6,14,30,Saturday,440,Available
6,14,45,Saturday,440,Available
6,15,0,Saturday,440,Available
6,16,30,Saturday,438,Available
6,15,15,Saturday,440,Available
6,12,0,Saturday,440,Available
6,16,15,Saturday,438,Available
6,17,30,Saturday,437,Available
6,15,45,Saturday,438,Available
6,15,30,Saturday,440,Available
6,16,45,Saturday,437,Available
6,16,15,Saturday,437,Available
6,17,0,Saturday,437,Available
6,17,15,Saturday,437,Available
6,17,45,Saturday,437,Available
6,10,0,Saturday,438,Available
6,10,15,Saturday,438,Available
6,10,30,Saturday,438,Available
6,10,45,Saturday,438,Available
6,11,0,Saturday,438,Available
6,11,15,Saturday,438,Available
6,11,30,Saturday,438,Available
6,11,45,Saturday,438,Available
6,12,0,Saturday,438,Available
6,12,15,Saturday,438,Available
6,12,30,Saturday,438,Available
6,12,45,Saturday,438,Available
6,13,0,Saturday,438,Available
6,13,15,Saturday,438,Available
6,13,30,Saturday,438,Available
6,13,45,Saturday,438,Available
6,14,0,Saturday,438,Available
6,14,15,Saturday,438,Available
6,14,30,Saturday,438,Available
6,14,45,Saturday,438,Available
6,15,0,Saturday,438,Available
6,15,15,Saturday,438,Available
6,15,30,Saturday,438,Available
6,16,0,Saturday,438,Available
6,15,45,Saturday,440,Available
6,14,15,Saturday,442,Unavailable
6,16,15,Saturday,440,Available
6,16,45,Saturday,441,Available
6,17,0,Saturday,441,Available
6,17,15,Saturday,441,Available
6,17,30,Saturday,441,Available
6,17,45,Saturday,441,Available
6,10,0,Saturday,442,Available
6,10,15,Saturday,442,Available
6,10,30,Saturday,442,Available
6,10,45,Saturday,442,Available
6,11,0,Saturday,442,Available
6,11,15,Saturday,442,Available
6,11,30,Saturday,442,Available
6,11,45,Saturday,442,Available
6,12,0,Saturday,442,Available
6,12,15,Saturday,442,Available
6,12,30,Saturday,442,Available
6,12,45,Saturday,442,Available
6,13,0,Saturday,442,Available
6,13,15,Saturday,442,Unavailable
6,13,30,Saturday,442,Unavailable
6,13,45,Saturday,442,Unavailable
6,14,0,Saturday,442,Unavailable
6,14,30,Saturday,442,Unavailable
6,14,45,Saturday,442,Unavailable
6,15,0,Saturday,442,Unavailable
6,15,15,Saturday,442,Unavailable
6,15,45,Saturday,442,Unavailable
6,16,0,Saturday,437,Available
6,15,30,Saturday,442,Unavailable
6,16,30,Saturday,441,Available
6,16,0,Saturday,440,Available
6,16,15,Saturday,441,Available
6,15,45,Saturday,441,Available
6,16,30,Saturday,440,Available
6,16,45,Saturday,440,Available
6,17,0,Saturday,440,Available
6,17,15,Saturday,440,Available
6,17,30,Saturday,440,Available
6,17,45,Saturday,440,Available
6,10,0,Saturday,441,Available
6,10,15,Saturday,441,Available
6,10,30,Saturday,441,Available
6,10,45,Saturday,441,Available
6,11,0,Saturday,441,Available
6,11,15,Saturday,441,Available
6,11,30,Saturday,441,Available
6,11,45,Saturday,441,Available
6,12,0,Saturday,441,Available
6,12,15,Saturday,441,Available
6,12,30,Saturday,441,Available
6,12,45,Saturday,441,Available
6,13,0,Saturday,441,Available
6,13,15,Saturday,441,Available
6,13,30,Saturday,441,Available
6,13,45,Saturday,441,Available
6,14,0,Saturday,441,Available
6,14,15,Saturday,441,Available
6,14,30,Saturday,441,Available
6,14,45,Saturday,441,Available
6,15,0,Saturday,441,Available
6,15,15,Saturday,441,Available
6,15,30,Saturday,441,Available
6,16,0,Saturday,441,Available
6,15,45,Saturday,437,Available
6,17,30,Saturday,356,Available
6,15,15,Saturday,437,Available
6,15,30,Saturday,357,Available
6,15,45,Saturday,357,Available
6,16,0,Saturday,357,Available
6,16,15,Saturday,357,Available
6,16,30,Saturday,357,Available
6,16,45,Saturday,357,Available
6,17,0,Saturday,357,Available
6,17,15,Saturday,357,Available
6,17,30,Saturday,357,Available
6,17,45,Saturday,357,Available
6,10,0,Saturday,358,Available
6,10,15,Saturday,358,Available
6,10,30,Saturday,358,Available
6,10,45,Saturday,358,Available
6,11,0,Saturday,358,Available
6,11,15,Saturday,358,Available
6,11,30,Saturday,358,Available
6,11,45,Saturday,358,Available
6,12,0,Saturday,358,Available
6,12,15,Saturday,358,Available
6,12,30,Saturday,358,Available
6,12,45,Saturday,358,Available
6,13,0,Saturday,358,Available
6,13,15,Saturday,358,Available
6,13,30,Saturday,358,Available
6,13,45,Saturday,358,Available
6,14,0,Saturday,358,Available
6,14,15,Saturday,358,Available
6,14,30,Saturday,358,Available
6,15,15,Saturday,357,Available
6,14,45,Saturday,358,Available
6,15,0,Saturday,357,Available
6,14,30,Saturday,357,Available
6,15,15,Saturday,356,Available
6,16,0,Saturday,442,Unavailable
6,15,30,Saturday,356,Available
6,15,45,Saturday,356,Available
6,16,0,Saturday,356,Available
6,16,15,Saturday,356,Available
6,16,30,Saturday,356,Available
6,16,45,Saturday,356,Available
6,17,0,Saturday,356,Available
6,17,15,Saturday,356,Available
6,17,45,Saturday,356,Available
